nfe,vendedor_id,cliente_id,produto_id,valor_desconto,item_quantidade,valor_unitario,valor_total
SO79100,4.0,214,15,293.44,26,2750.0,2456.56
SO79132,4.0,214,15,458.2342,26,3206.0,2747.7658
SO85339,4.0,369,15,149.64120000000003,21,2382.0,2232.3588
SO85524,4.0,508,15,162.5872,18,2156.0,1993.4128
SO85784,4.0,508,15,28.028,4,572.0,543.972
SO85799,4.0,665,15,238.51520000000005,32,3422.0,3183.4848
SO87456,4.0,444,15,302.8169,40,4199.0,3896.1831
SO84130,4.0,424,15,67.2,9,1344.0,1276.8
SO84285,4.0,291,15,119.82899999999998,13,1770.0,1650.171
SO84482,4.0,28,15,0.0,1,167.0,167.0
SO98325,4.0,28,15,442.79949999999997,47,5743.0,5300.2005
SO97052,4.0,421,15,420.024,49,5764.0,5343.976
SO117680,4.0,421,15,247.39859999999996,31,4371.0,4123.6014000000005
SO43899,4.0,390,15,121.86000000000001,13,2031.0,1909.1399999999999
SO44078,4.0,335,15,113.3324,8,1172.0,1058.6676
SO44301,4.0,400,15,358.5009999999999,39,4114.0,3755.4990000000003
SO44526,4.0,540,15,154.77640000000002,13,1619.0,1464.2236
SO45070,4.0,148,15,220.36920000000003,18,2694.0,2473.6308
SO45332,4.0,547,15,376.9647,19,2159.0,1782.0353
SO45545,4.0,547,15,68.84960000000001,8,1163.0,1094.1504
SO45575,4.0,632,15,292.7519999999999,28,4066.0,3773.248
SO45804,4.0,619,15,134.6416,12,1957.0,1822.3584
SO45809,4.0,288,15,139.1495,22,3203.0,3063.8505
SO46036,4.0,245,15,262.3907,29,4043.0,3780.6093
SO46096,4.0,687,15,0.0,1,167.0,167.0
SO46379,4.0,471,15,47.5265,15,695.0,647.4735000000001
SO46649,4.0,83,15,216.23999999999998,20,2650.0,2433.76
SO47062,4.0,21,15,109.78960000000001,13,1864.0,1754.2104
SO47427,4.0,21,15,312.7023000000001,23,3093.0,2780.2977
SO47454,4.0,218,15,408.18200000000013,51,7130.0,6721.818
SO47680,4.0,259,15,335.6928,31,4371.0,4035.3072
SO47693,4.0,259,15,265.24920000000003,39,4253.0,3987.7508
SO48017,4.0,259,15,490.21199999999993,53,7560.0,7069.7880000000005
SO48059,4.0,31,15,520.2315000000001,63,7335.0,6814.7685
SO48307,4.0,271,15,509.4984999999999,66,7513.0,7003.5015
SO48333,4.0,271,15,259.37460000000004,30,4197.0,3937.6254
SO48349,4.0,224,15,298.0038,48,5687.0,5388.9962
SO48384,7.0,499,15,308.3896000000001,30,3884.0,3575.6104
SO48399,7.0,132,15,38.1577,5,1057.0,1018.8423
SO48738,7.0,214,15,28.3926,4,599.0,570.6074
SO48780,7.0,515,15,388.60589999999996,31,4271.0,3882.3941
SO49070,7.0,375,15,135.69809999999998,17,2123.0,1987.3019
SO49118,7.0,304,15,504.46799999999996,66,6135.0,5630.532
SO49123,7.0,304,15,419.949,31,4527.0,4107.051
SO49170,7.0,582,15,145.858,14,1115.0,969.142
SO49451,7.0,237,15,21.0807,5,381.0,359.9193
SO49488,7.0,682,15,383.7710000000001,31,2990.0,2606.229
SO50190,7.0,224,15,73.99080000000001,4,612.0,538.0092
SO50204,7.0,224,15,717.7181999999998,67,7692.0,6974.281800000001
SO50224,7.0,240,15,42.64359999999999,8,1178.0,1135.3564000000001
SO50279,7.0,17,15,44.17150000000001,6,835.0,790.8285
SO50280,7.0,281,15,749.4080999999999,53,6069.0,5319.5919
SO50671,7.0,164,15,196.252,24,2410.0,2213.748
SO51874,7.0,164,15,175.18759999999997,12,1691.0,1515.8124
SO53497,7.0,395,15,477.8528,44,4312.0,3834.1472
SO79136,7.0,623,15,465.9216,36,5124.0,4658.0784
SO79157,7.0,623,15,284.504,26,2783.0,2498.496
SO79170,7.0,114,15,239.6015,14,1115.0,875.3985
SO79473,7.0,189,15,297.25300000000004,34,3980.0,3682.747
SO86973,7.0,189,15,94.2,9,1200.0,1105.8
SO85315,7.0,189,15,153.77460000000002,16,1777.0,1623.2254
SO85527,7.0,291,15,284.5605,33,3705.0,3420.4395
SO85556,7.0,365,15,257.8238,21,3592.0,3334.1762
SO85782,7.0,365,15,202.3867,20,2383.0,2180.6133
SO86057,7.0,126,15,347.424,36,4980.0,4632.576
SO87397,7.0,6,15,199.824,21,2760.0,2560.176
SO84301,7.0,697,15,319.39179999999993,39,4114.0,3794.6082
SO84513,7.0,349,15,167.4891,16,2091.0,1923.5109
SO84541,7.0,349,15,94.523,12,1280.0,1185.477
SO98057,7.0,349,15,534.0637999999999,54,6986.0,6451.9362
SO98307,7.0,127,15,521.4866999999999,66,7513.0,6991.5133000000005
SO97011,7.0,127,15,145.1771,16,2071.0,1925.8229000000001
SO97359,7.0,127,15,490.44969999999995,63,7127.0,6636.5503
SO43673,7.0,396,15,140.1366,11,2253.0,2112.8634
SO43872,7.0,471,15,179.10680000000002,24,1966.0,1786.8932
SO43892,7.0,339,15,136.955,19,2345.0,2208.045
SO44098,7.0,486,15,87.7888,8,778.0,690.2112
SO44121,7.0,653,15,172.92,16,2050.0,1877.08
SO44290,7.0,212,15,31.0005,4,747.0,715.9995
SO44293,7.0,212,15,247.29479999999998,29,3464.0,3216.7052
SO44299,7.0,212,15,276.6764,35,4237.0,3960.3236
SO44496,7.0,212,15,185.62860000000003,25,2853.0,2667.3714
SO44499,7.0,63,15,63.7728,4,949.0,885.2272
SO44500,7.0,63,15,96.29840000000002,10,1064.0,967.7016
SO44509,7.0,245,15,294.47839999999997,40,4894.0,4599.5216
SO44542,7.0,328,15,75.2444,9,1246.0,1170.7556
SO44547,7.0,113,15,349.06979999999993,39,4251.0,3901.9302000000002
SO44570,7.0,439,15,366.59839999999997,42,4738.0,4371.4016
SO44755,7.0,302,15,205.58,39,3278.0,3072.42
SO44776,7.0,464,15,206.34479999999996,22,2502.0,2295.6552
SO45042,7.0,13,15,79.33449999999999,7,1193.0,1113.6655
SO45308,7.0,214,15,161.22159999999997,21,2942.0,2780.7784
SO45310,7.0,89,15,84.6364,9,626.0,541.3636
SO45330,7.0,89,15,46.796800000000005,2,457.0,410.2032
SO45338,7.0,298,15,152.1758,20,2978.0,2825.8242
SO45529,7.0,689,15,201.39629999999994,31,2557.0,2355.6037
SO45532,7.0,192,15,125.54900000000002,18,1780.0,1654.451
SO45785,7.0,55,15,162.8028,16,1906.0,1743.1972
SO45801,7.0,352,15,90.3756,17,2542.0,2451.6244
SO45812,7.0,81,15,75.607,11,1393.0,1317.393
SO46025,7.0,81,15,70.6307,4,749.0,678.3693
SO46026,7.0,81,15,91.7412,10,1718.0,1626.2588
SO46069,7.0,613,15,43.588699999999996,7,1087.0,1043.4113
SO46074,7.0,674,15,146.1643,16,2009.0,1862.8357
SO46076,7.0,414,15,369.3734,34,4723.0,4353.6266
SO46086,7.0,43,15,293.29349999999994,36,4169.0,3875.7065000000002
SO46361,7.0,43,15,80.288,7,682.0,601.712
SO46365,7.0,121,15,86.2512,5,714.0,627.7488
SO46370,7.0,443,15,175.5432,19,2559.0,2383.4568
SO46631,7.0,443,15,197.74920000000003,22,1871.0,1673.2508
SO46669,7.0,257,15,650.1672000000001,63,9446.0,8795.8328
SO46938,7.0,149,15,347.55020000000013,41,4672.0,4324.4498
SO46954,7.0,149,15,38.399,3,470.0,431.601
SO46955,7.0,692,15,124.4958,12,1301.0,1176.5042
SO47357,7.0,40,15,151.81939999999997,30,2014.0,1862.1806000000001
SO47417,7.0,692,15,302.8068,37,3594.0,3291.1932
SO47447,7.0,532,15,728.0365000000002,74,7369.0,6640.9635
SO47449,7.0,191,15,121.1848,15,2044.0,1922.8152
SO47450,7.0,520,15,707.5164,66,8982.0,8274.4836
SO47673,7.0,668,15,259.78200000000004,21,4479.0,4219.218
SO47711,7.0,300,15,15.5961,2,279.0,263.4039
SO47972,7.0,331,15,80.36399999999999,7,905.0,824.636
SO47978,7.0,239,15,152.41240000000002,15,1727.0,1574.5876
SO48004,7.0,239,15,350.8207999999999,32,5306.0,4955.1792000000005
SO48006,7.0,119,15,30.466600000000003,8,728.0,697.5334
SO48027,6.0,615,15,34.3893,3,613.0,578.6107
SO48037,6.0,424,15,148.8603,14,1681.0,1532.1397
SO48076,6.0,521,15,398.89919999999995,36,5044.0,4645.1008
SO48080,6.0,253,15,483.6914999999999,52,6185.0,5701.3085
SO48321,6.0,253,15,360.07510000000013,37,4493.0,4132.9249
SO48328,6.0,398,15,265.5896,30,3238.0,2972.4103999999998
SO48382,6.0,170,15,7.4983,1,167.0,159.5017
SO48735,6.0,89,15,192.6676,32,3388.0,3195.3324000000002
SO48740,6.0,150,15,252.73219999999998,31,3953.0,3700.2678
SO48746,6.0,89,15,234.64339999999999,26,3251.0,3016.3566
SO48789,6.0,291,15,73.0098,8,696.0,622.9902
SO49104,6.0,539,15,364.45679999999993,37,4326.0,3961.5432
SO49127,6.0,543,15,390.558,48,4420.0,4029.442
SO49159,6.0,637,15,192.4962,17,2403.0,2210.5038
SO49498,6.0,338,15,544.4488,49,6998.0,6453.5512
SO49507,6.0,471,15,193.51,20,2315.0,2121.49
SO49512,6.0,471,15,218.2152,27,2183.0,1964.7848
SO49533,6.0,173,15,616.4416000000001,48,5416.0,4799.5584
SO50201,6.0,173,15,11.5988,5,392.0,380.4012
SO50203,6.0,503,15,521.4143,44,5111.0,4589.5857
SO50212,6.0,526,15,75.621,13,1085.0,1009.379
SO50298,6.0,526,15,287.60549999999995,31,4995.0,4707.3945
SO50670,6.0,377,15,34.0844,2,329.0,294.9156
SO50723,6.0,213,15,30.293999999999997,3,459.0,428.706
SO51161,6.0,213,15,130.801,17,2230.0,2099.199
SO51697,6.0,632,15,14.9966,1,167.0,152.0034
SO51753,6.0,632,15,267.5332,28,2366.0,2098.4668
SO51760,6.0,632,15,380.2268,28,4168.0,3787.7732
SO51768,6.0,632,15,0.0,1,167.0,167.0
SO51777,6.0,151,15,110.5761,19,1271.0,1160.4239
SO51785,6.0,653,15,16.1838,8,429.0,412.8162
SO51790,6.0,677,15,292.53,20,2636.0,2343.4700000000003
SO51795,6.0,392,15,385.956,36,3780.0,3394.044
SO51810,6.0,515,15,471.51719999999995,51,5187.0,4715.4828
SO51827,6.0,515,15,484.76890000000003,34,4111.0,3626.2311
SO51844,6.0,671,15,228.3225,29,3749.0,3520.6775
SO53482,6.0,407,15,54.4287,3,457.0,402.5713
SO79104,6.0,632,15,398.9736,37,4326.0,3927.0264
SO79127,6.0,632,15,384.541,48,4420.0,4035.459
SO79159,6.0,483,15,183.30540000000005,17,2403.0,2219.6946
SO79498,6.0,483,15,579.4544,49,6998.0,6418.5456
SO86669,6.0,289,15,771.8879999999999,63,9446.0,8674.112000000001
SO86938,6.0,207,15,307.96959999999984,41,4672.0,4364.030400000001
SO86954,6.0,207,15,23.358999999999998,3,470.0,446.641
SO86955,6.0,475,15,113.61330000000001,12,1301.0,1187.3867
SO85308,6.0,563,15,263.60319999999996,21,2942.0,2678.3968
SO85310,6.0,563,15,80.8398,9,626.0,545.1602
SO85330,6.0,288,15,8.0889,2,457.0,448.9111
SO85338,6.0,288,15,154.856,20,2978.0,2823.1440000000002
SO85529,6.0,673,15,213.30149999999995,31,2557.0,2343.6985
SO85532,6.0,58,15,115.96000000000001,18,1780.0,1664.04
SO85785,6.0,58,15,94.1962,16,1906.0,1811.8038
SO85801,6.0,52,15,99.75419999999998,17,2542.0,2442.2458
SO85812,6.0,407,15,101.838,11,1393.0,1291.162
SO86025,6.0,106,15,0.0,4,749.0,749.0
SO86026,6.0,482,15,99.3004,10,1718.0,1618.6996
SO87417,6.0,482,15,305.3232,37,3594.0,3288.6768
SO87447,6.0,482,15,664.3878,74,7369.0,6704.6122
SO87449,6.0,225,15,119.3096,15,2044.0,1924.6904
SO87450,6.0,486,15,637.446,66,8982.0,8344.554
SO84290,6.0,392,15,62.2251,4,747.0,684.7749
SO84293,6.0,376,15,325.2096,29,3464.0,3138.7904
SO84299,6.0,576,15,284.8993,35,4237.0,3952.1007
SO84496,6.0,25,15,223.28280000000004,25,2853.0,2629.7172
SO84499,6.0,25,15,36.2518,4,949.0,912.7482
SO84500,6.0,433,15,60.425200000000004,10,1064.0,1003.5748
SO84509,6.0,97,15,306.5652,40,4894.0,4587.4348
SO84542,6.0,380,15,98.97640000000001,9,1246.0,1147.0236
SO84547,6.0,397,15,477.09539999999987,39,4251.0,3773.9046000000003
SO98037,6.0,429,15,140.987,14,1681.0,1540.013
SO98076,6.0,200,15,307.4848,36,5044.0,4736.5152
SO98080,6.0,432,15,443.8815,52,6185.0,5741.1185
SO98321,6.0,432,15,214.9246,37,4493.0,4278.0754
SO98328,6.0,55,15,165.03400000000005,30,3238.0,3072.966
SO98382,6.0,338,15,14.9966,1,167.0,152.0034
SO98735,6.0,338,15,241.02639999999997,32,3388.0,3146.9736000000003
SO98740,6.0,429,15,139.1348,31,3953.0,3813.8652
SO99104,6.0,81,15,326.38679999999994,37,4326.0,3999.6132000000002
SO97357,6.0,571,15,153.85920000000002,30,2014.0,1860.1408
SO97377,6.0,219,15,131.19639999999998,14,1574.0,1442.8036
SO117673,6.0,12,15,156.31709999999998,21,4479.0,4322.6829
SO43671,6.0,589,15,99.91799999999998,13,1488.0,1388.082
SO43896,6.0,589,15,73.13,5,710.0,636.87
SO43913,6.0,589,15,109.56720000000001,14,1554.0,1444.4328
SO44075,6.0,499,15,67.0432,9,1148.0,1080.9568
SO44118,6.0,499,15,0.0,3,444.0,444.0
SO44119,6.0,499,15,135.37279999999998,11,1322.0,1186.6272
SO44122,6.0,551,15,4.095,2,273.0,268.905
SO44131,8.0,238,15,117.53980000000001,12,1273.0,1155.4602
SO44517,8.0,610,15,210.2373,39,3741.0,3530.7627
SO44520,8.0,610,15,369.6488,42,4967.0,4597.3512
SO44564,8.0,610,15,234.82,28,3680.0,3445.18
SO45063,8.0,610,15,85.6408,8,1148.0,1062.3592
SO45319,8.0,45,15,35.36,7,650.0,614.64
SO45571,8.0,336,15,190.60980000000004,23,2819.0,2628.3902
SO45810,8.0,336,15,161.226,19,2535.0,2373.774
SO46031,8.0,622,15,32.239000000000004,2,313.0,280.76099999999997
SO46032,8.0,294,15,102.85470000000001,16,1787.0,1684.1453
SO46088,8.0,519,15,124.3452,10,1572.0,1447.6548
SO46107,8.0,273,15,177.352,19,3017.0,2839.648
SO46368,8.0,266,15,237.2163,27,2981.0,2743.7837
SO46374,8.0,54,15,128.1985,17,2119.0,1990.8015
SO46968,8.0,604,15,186.6128,28,3238.0,3051.3872
SO46987,8.0,150,15,593.1884,68,8311.0,7717.8116
SO47003,8.0,648,15,171.4459,21,3569.0,3397.5541
SO47010,8.0,648,15,14.3954,1,167.0,152.6046
SO47013,8.0,554,15,127.51950000000001,17,2265.0,2137.4805
SO47058,8.0,503,15,9.0941,3,431.0,421.9059
SO47384,8.0,572,15,610.2665,53,7783.0,7172.7335
SO47685,8.0,92,15,307.1748,46,5203.0,4895.8252
SO47724,8.0,92,15,460.0620000000001,59,7480.0,7019.938
SO48079,8.0,171,15,248.89319999999998,44,3213.0,2964.1068
SO48338,8.0,268,15,126.03979999999999,12,1402.0,1275.9602
SO48373,8.0,268,15,312.2794,36,5029.0,4716.7206
SO48375,8.0,348,15,534.0985000000001,61,7055.0,6520.9015
SO48764,8.0,434,15,412.70519999999993,34,3867.0,3454.2948
SO49062,8.0,591,15,305.21160000000003,35,4971.0,4665.7884
SO49124,8.0,626,15,230.00920000000002,18,1966.0,1735.9908
SO49444,8.0,626,15,36.0226,6,943.0,906.9774
SO49467,8.0,616,15,326.31399999999996,17,2260.0,1933.6860000000001
SO49480,8.0,150,15,440.99820000000005,31,3912.0,3471.0018
SO49518,8.0,150,15,449.64660000000003,46,6332.0,5882.3534
SO49821,8.0,255,15,684.9178999999999,47,4949.0,4264.0821
SO49826,8.0,255,15,544.7082,51,6634.0,6089.2918
SO50210,8.0,281,15,526.7543999999999,39,3837.0,3310.2456
SO50244,8.0,240,15,356.52720000000016,51,5082.0,4725.4728
SO50265,8.0,492,15,669.8356,56,7117.0,6447.1644
SO51112,8.0,390,15,436.7879999999998,41,3662.0,3225.2120000000004
SO51145,8.0,390,15,166.95199999999997,22,1945.0,1778.048
SO51698,8.0,527,15,297.38800000000003,26,3490.0,3192.612
SO51723,8.0,660,15,39.4448,9,1274.0,1234.5552
SO51730,8.0,391,15,89.48240000000001,5,1064.0,974.5176
SO53476,8.0,391,15,236.2896,20,2121.0,1884.7104
SO53478,8.0,391,15,794.9016,44,5964.0,5169.0984
SO79062,8.0,275,15,454.74480000000005,35,4971.0,4516.2552
SO79124,8.0,572,15,122.3048,18,1966.0,1843.6952
SO79444,8.0,483,15,62.6152,6,943.0,880.3848
SO79467,8.0,346,15,402.4699999999999,17,2260.0,1857.5300000000002
SO79480,8.0,119,15,444.924,31,3912.0,3467.076
SO86968,8.0,509,15,214.64159999999998,28,3238.0,3023.3584
SO86987,8.0,509,15,529.6324999999999,68,8311.0,7781.3675
SO85319,8.0,38,15,74.0,7,650.0,576.0
SO85571,8.0,689,15,211.98659999999998,23,2819.0,2607.0134
SO85810,8.0,213,15,159.198,19,2535.0,2375.802
SO86031,8.0,607,15,29.9228,2,313.0,283.0772
SO86032,8.0,518,15,123.968,16,1787.0,1663.032
SO87384,8.0,271,15,510.8456,53,7783.0,7272.1544
SO84122,8.0,549,15,33.8793,2,273.0,239.1207
SO84131,8.0,549,15,82.3917,12,1273.0,1190.6083
SO84517,8.0,455,15,241.7961,39,3741.0,3499.2039
SO84520,8.0,502,15,346.82409999999993,42,4967.0,4620.1759
SO98079,8.0,502,15,332.29889999999995,44,3213.0,2880.7011
SO98338,8.0,502,15,99.1214,12,1402.0,1302.8786
SO98373,8.0,502,15,280.8383,36,5029.0,4748.1617
SO98375,8.0,575,15,404.4949999999999,61,7055.0,6650.505
SO99062,8.0,532,15,329.79240000000004,35,4971.0,4641.2076
SO99124,8.0,4,15,178.5904,18,1966.0,1787.4096
SO97003,8.0,42,15,184.09050000000002,21,3569.0,3384.9094999999998
SO97010,8.0,416,15,14.3954,1,167.0,152.6046
SO97013,8.0,516,15,155.60549999999998,17,2265.0,2109.3945
SO97058,8.0,516,15,23.4895,3,431.0,407.5105
SO117685,8.0,196,15,391.29709999999994,44,4769.0,4377.7029
SO43862,8.0,196,15,79.82520000000001,11,1176.0,1096.1748
SO43912,8.0,23,15,169.182,26,2760.0,2590.818
SO44093,8.0,431,15,229.1454,21,2784.0,2554.8546
SO44120,8.0,524,15,175.0691,19,2069.0,1893.9309
SO44490,8.0,524,15,32.288000000000004,7,1009.0,976.712
SO44555,8.0,524,15,240.461,24,3340.0,3099.5389999999998
SO44771,8.0,7,15,331.4088,36,4524.0,4192.5912
SO44773,8.0,107,15,276.1792,35,3023.0,2746.8208
SO44797,8.0,445,15,264.9416,36,5174.0,4909.0584
SO45057,8.0,637,15,137.2356,19,2208.0,2070.7644
SO45064,8.0,637,15,50.668800000000005,10,1392.0,1341.3312
SO45314,8.0,637,15,109.728,17,2160.0,2050.272
SO45521,8.0,637,15,109.54450000000001,9,1235.0,1125.4555
SO45564,8.0,480,15,133.1112,11,1499.0,1365.8888
SO46040,8.0,80,15,14.3954,1,167.0,152.6046
SO46085,8.0,510,15,42.426899999999996,5,381.0,338.5731
SO46654,8.0,510,15,162.32240000000002,18,2648.0,2485.6776
SO46933,8.0,510,15,444.855,46,5710.0,5265.145
SO46940,8.0,380,15,527.3125,74,6775.0,6247.6875
SO46941,10.0,202,15,88.24549999999999,10,1327.0,1238.7545
SO47006,10.0,414,15,359.9100000000001,38,5430.0,5070.09
SO47061,10.0,19,15,153.3882,31,3883.0,3729.6118
SO47419,10.0,19,15,136.5672,11,1478.0,1341.4328
SO47432,10.0,351,15,158.26590000000002,16,1871.0,1712.7341
SO47444,10.0,52,15,190.77659999999997,20,1863.0,1672.2234
SO47451,10.0,33,15,435.8806000000001,46,5008.0,4572.1194
SO47719,10.0,253,15,93.025,8,1525.0,1431.975
SO47968,10.0,159,15,26.939700000000002,3,333.0,306.0603
SO48012,10.0,159,15,536.114,70,7297.0,6760.886
SO48016,10.0,682,15,503.9723999999998,57,6356.0,5852.0276
SO48326,10.0,657,15,38.473,3,395.0,356.527
SO48388,10.0,241,15,7.181,2,334.0,326.819
SO48744,10.0,406,15,151.37300000000002,21,2495.0,2343.627
SO48754,10.0,507,15,437.492,49,5920.0,5482.508
SO48788,10.0,191,15,273.273,40,4977.0,4703.727
SO49093,10.0,70,15,414.81120000000004,21,2763.0,2348.1888
SO49142,10.0,70,15,7.1977,1,167.0,159.8023
SO49163,10.0,70,15,128.5761,9,567.0,438.4239
SO49169,10.0,568,15,205.47899999999998,29,3429.0,3223.521
SO49860,10.0,568,15,292.3396,26,3518.0,3225.6603999999998
SO50240,10.0,568,15,21.5931,1,167.0,145.4069
SO50247,10.0,596,15,14.3954,1,167.0,152.6046
SO50663,10.0,200,15,528.8267999999999,68,8048.0,7519.1732
SO50676,10.0,200,15,427.5199999999998,55,5200.0,4772.4800000000005
SO50753,10.0,200,15,288.17879999999997,33,4074.0,3785.8212
SO51099,10.0,584,15,110.448,8,1170.0,1059.552
SO51121,10.0,584,15,605.5451999999999,59,8176.0,7570.4548
SO51156,10.0,584,15,47.744,9,1342.0,1294.256
SO51719,10.0,107,15,264.8778,12,1797.0,1532.1222
SO51764,10.0,685,15,129.89339999999999,20,2079.0,1949.1066
SO51812,10.0,685,15,275.71700000000004,24,3002.0,2726.283
SO79093,10.0,113,15,365.8727999999999,21,2763.0,2397.1272
SO79142,10.0,113,15,7.1977,1,167.0,159.8023
SO79163,10.0,113,15,85.0527,9,567.0,481.9473
SO79169,10.0,113,15,159.9513,29,3429.0,3269.0487
SO86654,10.0,113,15,196.7464,18,2648.0,2451.2536
SO86933,10.0,370,15,395.006,46,5710.0,5314.994
SO86940,10.0,370,15,588.25,74,6775.0,6186.75
SO86941,10.0,488,15,62.8998,10,1327.0,1264.1002
SO85314,10.0,488,15,227.448,17,2160.0,1932.552
SO85521,10.0,673,15,88.79650000000001,9,1235.0,1146.2035
SO85564,10.0,673,15,85.44300000000001,11,1499.0,1413.557
SO86040,10.0,509,15,14.3954,1,167.0,152.6046
SO87419,10.0,188,15,137.1584,11,1478.0,1340.8416
SO87432,10.0,188,15,125.91799999999999,16,1871.0,1745.082
SO87444,10.0,474,15,76.78649999999999,20,1863.0,1786.2135
SO87451,10.0,256,15,397.8778000000001,46,5008.0,4610.1222
SO84490,10.0,256,15,23.9133,7,1009.0,985.0867
SO84555,10.0,256,15,287.57599999999996,24,3340.0,3052.424
SO98326,10.0,256,15,30.1385,3,395.0,364.8615
SO98388,10.0,36,15,35.9718,2,334.0,298.02819999999997
SO99093,10.0,527,15,234.49650000000003,21,2763.0,2528.5035
SO97006,10.0,225,15,436.91400000000004,38,5430.0,4993.086
SO97061,10.0,259,15,278.1786,31,3883.0,3604.8214
SO43668,10.0,438,15,364.4283999999999,37,3796.0,3431.5716
SO43675,10.0,517,15,85.84020000000001,9,1389.0,1303.1598
SO43685,10.0,294,15,55.5464,4,637.0,581.4536
SO43869,10.0,294,15,62.4624,14,1156.0,1093.5376
SO43881,10.0,643,15,107.66,14,950.0,842.34
SO43916,10.0,643,15,107.84640000000002,14,1968.0,1860.1536
SO44086,10.0,162,15,248.82660000000004,29,3589.0,3340.1734
SO44103,10.0,287,15,35.8176,7,578.0,542.1824
SO44105,10.0,612,15,67.3214,6,668.0,600.6786
SO44502,10.0,417,15,119.0462,24,1993.0,1873.9538
SO44503,10.0,417,15,56.3863,4,503.0,446.6137
SO44531,10.0,73,15,203.25060000000008,34,2541.0,2337.7493999999997
SO44783,10.0,290,15,157.6782,20,2841.0,2683.3218
SO45038,10.0,290,15,141.0208,19,2476.0,2334.9791999999998
SO45055,10.0,290,15,166.08799999999997,27,2444.0,2277.9120000000003
SO45325,10.0,382,15,26.469300000000004,3,429.0,402.5307
SO45326,10.0,382,15,225.7523,18,2189.0,1963.2477
SO45568,10.0,457,15,230.2104,30,2082.0,1851.7896
SO46027,10.0,438,15,79.6536,8,678.0,598.3464
SO46327,10.0,540,15,104.71370000000002,17,1727.0,1622.2863
SO46346,10.0,546,15,155.56980000000001,13,1356.0,1200.4302
SO46629,10.0,567,15,427.1854,59,6811.0,6383.8146
SO46658,10.0,392,15,118.184,10,1210.0,1091.816
SO46932,10.0,158,15,73.35719999999999,9,1476.0,1402.6428
SO47012,10.0,649,15,381.6564000000001,57,5802.0,5420.3436
SO47015,10.0,11,15,206.26170000000002,27,3667.0,3460.7383
SO47415,10.0,603,15,164.70510000000002,15,2097.0,1932.2948999999999
SO47425,10.0,603,15,109.69999999999999,13,2044.0,1934.3
SO47429,10.0,603,15,102.3792,7,958.0,855.6208
SO47668,10.0,603,15,503.6934,61,7467.0,6963.3066
SO47700,10.0,573,15,419.86560000000003,45,6216.0,5796.1344
SO48077,10.0,339,15,334.6664,50,6122.0,5787.3336
SO48090,10.0,339,15,180.2493,14,1873.0,1692.7507
SO48310,10.0,339,15,390.4158,38,3417.0,3026.5842000000002
SO48385,10.0,339,15,40.99679999999999,8,726.0,685.0032
SO49064,10.0,54,15,17.799599999999998,4,546.0,528.2004
SO49092,10.0,54,15,567.6307,45,5497.0,4929.3693
SO49099,10.0,54,15,308.64600000000013,42,4226.0,3917.354
SO49121,10.0,54,15,15.6,6,474.0,458.4
SO49152,5.0,496,15,357.4934999999999,30,3645.0,3287.5065
SO49464,5.0,323,15,538.5541000000001,51,5669.0,5130.4459
SO49471,5.0,364,15,11.169,2,657.0,645.831
SO49844,5.0,530,15,492.048,40,5580.0,5087.952
SO49890,5.0,530,15,780.1651000000002,55,7219.0,6438.8349
SO49893,5.0,121,15,470.0745999999999,49,5947.0,5476.9254
SO50215,5.0,478,15,51.503600000000006,7,628.0,576.4964
SO50217,5.0,497,15,329.4375,29,3315.0,2985.5625
SO50707,5.0,134,15,109.43430000000001,12,1087.0,977.5657
SO51091,5.0,210,15,244.2082,25,2626.0,2381.7918
SO51123,5.0,215,15,740.08,71,7901.0,7160.92
SO51139,5.0,215,15,82.2393,11,1137.0,1054.7607
SO51168,5.0,329,15,444.21119999999996,40,5334.0,4889.7888
SO51772,5.0,329,15,417.2056,39,5234.0,4816.7944
SO51802,5.0,329,15,43.7712,5,378.0,334.2288
SO51820,5.0,257,15,152.01450000000003,17,1585.0,1432.9855
SO51833,5.0,489,15,368.72069999999997,40,3143.0,2774.2793
SO53456,5.0,227,15,344.6784,38,3452.0,3107.3216
SO53467,5.0,38,15,283.245,30,3505.0,3221.755
SO79064,5.0,38,15,32.2686,4,546.0,513.7314
SO79092,5.0,38,15,467.63989999999995,45,5497.0,5029.3601
SO79099,5.0,20,15,266.9656,42,4226.0,3959.0344
SO79121,5.0,285,15,34.8816,6,474.0,439.1184
SO79152,5.0,429,15,364.04550000000006,30,3645.0,3280.9545
SO79464,5.0,429,15,681.0559,51,5669.0,4987.9441
SO79471,5.0,429,15,13.3371,2,657.0,643.6629
SO86658,5.0,535,15,80.648,10,1210.0,1129.352
SO86932,5.0,504,15,85.3128,9,1476.0,1390.6872
SO85325,5.0,504,15,50.193,3,429.0,378.807
SO85326,5.0,504,15,202.6046,18,2189.0,1986.3953999999999
SO85568,5.0,298,15,155.3622,30,2082.0,1926.6378
SO86027,5.0,431,15,98.2008,8,678.0,579.7992
SO87415,5.0,497,15,149.4255,15,2097.0,1947.5745
SO87425,5.0,257,15,130.54299999999998,13,2044.0,1913.457
SO87429,5.0,78,15,51.522,7,958.0,906.478
SO84502,5.0,430,15,96.55360000000002,24,1993.0,1896.4464
SO84503,5.0,430,15,71.9793,4,503.0,431.02070000000003
SO84531,5.0,694,15,180.9864,34,2541.0,2360.0136
SO98077,5.0,309,15,489.97360000000003,50,6122.0,5632.0264
